Model year,Make,Model,Vehicle class,Motor (kW),Transmission,Fuel type,City (kWh/100 km),Highway (kWh/100 km),Combined (kWh/100 km),City (Le/100 km),Highway (Le/100 km),Combined (Le/100 km),Range (km),Recharge time (h),Energy Efficiency (km/kWh),City Efficiency (km/kWh),Highway Efficiency (km/kWh),power_efficiency_ratio,City_power_efficiency_ratio,Highway_power_efficiency_ratio,charging_speed
2023,Tesla,"Model S Plaid (21"" Wheels)",Full-size,750,A1,B,20.4,21.2,20.8,2.3,2.4,2.3,560,15.0,4.8076923076923075,4.901960784313726,4.716981132075472,156.0,153.0,159.0,37.333333333333336
2023,Tesla,Model X,Sport utility vehicle: Standard,494,A1,B,19.7,21.7,20.6,2.2,2.4,2.3,560,14.0,4.854368932038835,5.0761421319796955,4.6082949308755765,101.76400000000001,97.318,107.198,40.0
2023,Tesla,"Model X Plaid (20"" Wheels)",Sport utility vehicle: Standard,750,A1,B,20.4,22.5,21.4,2.3,2.5,2.4,536,14.0,4.672897196261682,4.901960784313726,4.444444444444445,160.5,153.0,168.75,38.285714285714285
2023,Tesla,"Model X Plaid (22"" Wheels)",Sport utility vehicle: Standard,750,A1,B,22.3,23.8,22.9,2.5,2.7,2.6,500,14.0,4.366812227074236,4.484304932735426,4.201680672268908,171.74999999999997,167.25,178.5,35.714285714285715
2023,Tesla,Model Y RWD,Sport utility vehicle: Small,211,A1,B,16.6,18.1,17.3,1.9,2.0,1.9,394,8.0,5.780346820809248,6.024096385542168,5.524861878453038,36.50300000000001,35.026,38.191,49.25
2023,Tesla,Model Y AWD,Sport utility vehicle: Small,291,A1,B,16.3,18.1,17.1,1.8,2.0,1.9,449,9.0,5.847953216374268,6.134969325153374,5.524861878453038,49.76100000000001,47.433,52.67100000000001,49.888888888888886
2023,Tesla,Model Y Long Range AWD,Sport utility vehicle: Small,291,A1,B,16.5,17.9,17.2,1.9,2.0,1.9,531,10.0,5.813953488372094,6.0606060606060606,5.5865921787709505,50.05199999999999,48.015,52.08899999999999,53.1
2023,Tesla,Model Y Long Range AWD (Import),Sport utility vehicle: Small,291,A1,B,17.4,18.2,17.8,2.0,2.0,2.0,497,10.0,5.617977528089887,5.74712643678161,5.4945054945054945,51.798,50.63399999999999,52.962,49.7
2023,Tesla,Model Y Performance,Sport utility vehicle: Small,312,A1,B,18.2,19.8,18.9,2.0,2.2,2.1,488,10.0,5.291005291005291,5.4945054945054945,5.05050505050505,58.967999999999996,56.784,61.776,48.8
2023,Tesla,Model Y Performance (Import),Sport utility vehicle: Small,314,A1,B,18.3,20.4,19.2,2.1,2.3,2.2,459,10.0,5.208333333333334,5.46448087431694,4.901960784313726,60.28799999999999,57.462,64.056,45.9
2023,Toyota,bZ4X,Sport utility vehicle: Small,150,A1,B,16.0,19.5,17.6,1.8,2.2,2.0,406,11.0,5.681818181818182,6.25,5.128205128205129,26.400000000000002,24.0,29.249999999999996,36.90909090909091
2023,Toyota,bZ4X AWD,Sport utility vehicle: Small,160,A1,B,18.4,22.3,20.1,2.1,2.5,2.3,367,11.0,4.975124378109452,5.434782608695652,4.484304932735426,32.160000000000004,29.439999999999998,35.68,33.36363636363637
2023,VinFast,VF8 ECO,Sport utility vehicle: Standard,260,A1,B,26.4,29.5,27.8,3.0,3.3,3.1,425,12.0,3.597122302158273,3.787878787878788,3.389830508474576,72.28,68.64,76.7,35.416666666666664
2023,VinFast,VF8 PLUS,Sport utility vehicle: Standard,260,A1,B,32.3,34.3,33.2,3.6,3.8,3.7,354,12.0,3.012048192771084,3.0959752321981426,2.915451895043732,86.32000000000001,83.97999999999999,89.17999999999999,29.5
2023,VinFast,VF8 PLUS Performance,Sport utility vehicle: Standard,300,A1,B,43.8,48.4,45.9,4.9,5.4,5.2,391,12.0,2.178649237472767,2.2831050228310503,2.066115702479339,137.7,131.4,145.2,32.583333333333336
2023,Volkswagen,ID.4,Sport utility vehicle: Small,150,A1,B,18.2,21.2,19.6,2.0,2.4,2.2,336,6.0,5.1020408163265305,5.4945054945054945,4.716981132075472,29.400000000000002,27.3,31.799999999999997,56.0
2023,Volkswagen,ID.4 Pro,Sport utility vehicle: Small,150,A1,B,18.2,21.3,19.6,2.0,2.4,2.2,443,7.5,5.1020408163265305,5.4945054945054945,4.694835680751174,29.400000000000002,27.3,31.95,59.06666666666667
2023,Volkswagen,ID.4 AWD Pro,Sport utility vehicle: Small,220,A1,B,20.1,22.6,21.2,2.3,2.5,2.4,410,7.5,4.716981132075472,4.975124378109452,4.424778761061947,46.64,44.220000000000006,49.720000000000006,54.666666666666664
2023,Volvo,C40 Recharge Twin,Sport utility vehicle: Small,300,A1,B,22.2,26.1,23.9,2.5,2.9,2.7,364,8.0,4.184100418410042,4.504504504504505,3.8314176245210727,71.7,66.6,78.3,45.5
2023,Volvo,XC40 Recharge Twin,Sport utility vehicle: Small,300,A1,B,22.8,26.6,24.5,2.6,3.0,2.8,359,8.0,4.081632653061225,4.385964912280701,3.7593984962406015,73.5,68.4,79.8,44.875
2024,Acura,ZDX A-SPEC AWD,Sport utility vehicle: Standard,375,A1,B,22.3,26.1,24.0,2.5,2.9,2.7,489,11.0,4.166666666666667,4.484304932735426,3.8314176245210727,90.0,83.625,97.875,44.45454545454545
2024,Acura,ZDX Type S AWD,Sport utility vehicle: Standard,375,A1,B,25.3,28.4,26.7,2.8,3.2,3.0,447,11.0,3.7453183520599254,3.952569169960474,3.5211267605633805,100.12499999999999,94.875,106.5,40.63636363636363
2024,Audi,e-tron GT,Compact,390,A2,B,24.8,24.8,24.8,2.8,2.8,2.8,399,10.5,4.032258064516129,4.032258064516129,4.032258064516129,96.72,96.72,96.72,38.0
2024,Audi,RS e-tron GT,Compact,475,A2,B,24.8,24.8,24.8,2.8,2.8,2.8,399,10.5,4.032258064516129,4.032258064516129,4.032258064516129,117.8,117.8,117.8,38.0
2024,Audi,Q4 45 e-tron,Sport utility vehicle: Small,150,A1,B,16.8,20.1,18.3,1.9,2.3,2.1,463,12.0,5.46448087431694,5.9523809523809526,4.975124378109452,27.45,25.2,30.150000000000002,38.583333333333336
2024,Audi,Q4 50 e-tron,Sport utility vehicle: Small,220,A1,B,21.5,24.0,22.6,2.4,2.7,2.5,380,9.0,4.424778761061947,4.651162790697675,4.166666666666667,49.720000000000006,47.3,52.8,42.22222222222222
2024,Audi,Q4 Sportback 50 e-tron,Sport utility vehicle: Small,220,A1,B,21.0,23.4,22.1,2.4,2.6,2.5,389,9.0,4.524886877828054,4.761904761904762,4.273504273504273,48.62,46.2,51.480000000000004,43.22222222222222
2024,Audi,Q4 55 e-tron,Sport utility vehicle: Small,250,A1,B,19.5,22.7,21.0,2.2,2.6,2.4,415,12.0,4.761904761904762,5.128205128205129,4.405286343612335,52.5,48.74999999999999,56.74999999999999,34.583333333333336
2024,Audi,Q4 Sportback 55 e-tron,Sport utility vehicle: Small,250,A1,B,19.5,22.7,21.0,2.2,2.6,2.4,415,12.0,4.761904761904762,5.128205128205129,4.405286343612335,52.5,48.74999999999999,56.74999999999999,34.583333333333336
2024,Audi,Q8 e-tron,Sport utility vehicle: Standard,300,A1,B,26.1,25.3,25.7,2.9,2.8,2.9,459,16.0,3.8910505836575875,3.8314176245210727,3.952569169960474,77.1,78.3,75.9,28.6875
2024,Audi,Q8 Sportback e-tron,Sport utility vehicle: Standard,300,A1,B,24.9,23.3,24.2,2.8,2.6,2.7,476,16.0,4.132231404958678,4.016064257028113,4.291845493562231,72.6,74.7,69.9,29.75
2024,Audi,"SQ8 e-tron (20"" Wheels)",Sport utility vehicle: Standard,370,A1,B,29.2,27.7,28.5,3.3,3.1,3.2,409,16.0,3.508771929824561,3.4246575342465753,3.6101083032490977,105.45,108.04,102.49,25.5625
2024,Audi,"SQ8 e-tron (21"" or 22"" Wheels)",Sport utility vehicle: Standard,370,A1,B,33.7,33.0,33.4,3.8,3.7,3.7,351,16.0,2.9940119760479043,2.9673590504451037,3.0303030303030303,123.58,124.69000000000001,122.1,21.9375
2024,Audi,"SQ8 Sportback e-tron (20"" Wheels)",Sport utility vehicle: Standard,370,A1,B,29.2,27.7,28.5,3.3,3.1,3.2,409,16.0,3.508771929824561,3.4246575342465753,3.6101083032490977,105.45,108.04,102.49,25.5625
2024,Audi,"SQ8 Sportback e-tron (21"" or 22"" Wheels)",Sport utility vehicle: Standard,370,A1,B,33.7,33.0,33.4,3.8,3.7,3.7,351,16.0,2.9940119760479043,2.9673590504451037,3.0303030303030303,123.58,124.69000000000001,122.1,21.9375
2024,BMW,"i4 eDrive35 Gran Coupe (18"" Wheels)",Subcompact,210,A1,B,17.2,17.7,17.4,1.9,2.0,2.0,444,7.0,5.74712643678161,5.813953488372094,5.649717514124294,36.54,36.12,37.169999999999995,63.42857142857143
2024,BMW,"i4 eDrive35 Gran Coupe (19"" Wheels)",Subcompact,210,A1,B,18.8,19.5,19.1,2.1,2.2,2.1,406,7.0,5.2356020942408374,5.319148936170213,5.128205128205129,40.11,39.480000000000004,40.949999999999996,58.0
2024,BMW,"i4 eDrive40 Gran Coupe (18"" Wheels)",Subcompact,250,A1,B,19.1,19.3,19.2,2.1,2.2,2.2,484,8.0,5.208333333333334,5.2356020942408374,5.181347150259067,47.99999999999999,47.75,48.25,60.5
2024,BMW,"i4 eDrive40 Gran Coupe (19"" Wheels)",Subcompact,250,A1,B,20.9,21.2,21.0,2.3,2.4,2.4,455,8.0,4.761904761904762,4.784688995215311,4.716981132075472,52.5,52.25,53.0,56.875
2024,BMW,"i4 xDrive40 Gran Coupe (18"" Wheels)",Subcompact,295,A1,B,19.5,18.9,19.2,2.2,2.1,2.2,494,8.0,5.208333333333334,5.128205128205129,5.291005291005291,56.63999999999999,57.525,55.754999999999995,61.75
2024,BMW,"i4 xDrive40 Gran Coupe (19"" Wheels)",Subcompact,295,A1,B,21.5,20.9,21.2,2.4,2.3,2.4,449,8.0,4.716981132075472,4.651162790697675,4.784688995215311,62.54,63.425,61.655,56.125
2024,BMW,"i4 M50 Gran Coupe (19"" Wheels)",Subcompact,400,A1,B,22.4,21.5,22.0,2.5,2.4,2.5,433,8.0,4.545454545454546,4.464285714285714,4.651162790697675,87.99999999999999,89.6,86.0,54.125
2024,BMW,"i4 M50 Gran Coupe (20"" Wheels)",Subcompact,400,A1,B,26.4,26.1,26.3,3.0,2.9,3.0,365,8.0,3.802281368821293,3.787878787878788,3.8314176245210727,105.2,105.6,104.4,45.625
2024,BMW,"i5 M60 Sedan (19"" Wheels)",Compact,442,A1,B,23.3,22.6,23.0,2.6,2.5,2.6,412,8.0,4.3478260869565215,4.291845493562231,4.424778761061947,101.66000000000001,102.986,99.89200000000001,51.5
2024,BMW,"i5 M60 Sedan (20"" Wheels)",Compact,442,A1,B,23.5,23.4,23.5,2.6,2.6,2.6,399,8.0,4.25531914893617,4.25531914893617,4.273504273504273,103.87,103.87,103.428,49.875
2024,BMW,"i5 M60 Sedan (21"" Wheels)",Compact,442,A1,B,24.8,24.4,24.6,2.8,2.7,2.8,386,8.0,4.0650406504065035,4.032258064516129,4.0983606557377055,108.73200000000001,109.616,107.84799999999998,48.25
2024,BMW,"i7 xDrive60 Sedan (19"" Wheels)",Full-size,400,A1,B,24.1,22.6,23.4,2.7,2.5,2.6,510,11.0,4.273504273504273,4.149377593360995,4.424778761061947,93.60000000000001,96.4,90.4,46.36363636363637
2024,BMW,"i7 xDrive60 Sedan (20"" Wheels)",Full-size,400,A1,B,25.6,24.2,25.0,2.9,2.7,2.8,480,11.0,4.0,3.90625,4.132231404958678,100.0,102.4,96.79999999999998,43.63636363636363
2024,BMW,"i7 xDrive60 Sedan (21"" Wheels)",Full-size,400,A1,B,24.3,23.1,23.8,2.7,2.6,2.7,494,11.0,4.201680672268908,4.11522633744856,4.329004329004329,95.2,97.2,92.4,44.90909090909091
2024,BMW,"i7 M70 xDrive Sedan (20"" Wheels)",Full-size,485,A1,B,28.4,26.1,27.4,3.2,2.9,3.1,441,11.0,3.6496350364963503,3.5211267605633805,3.8314176245210727,132.89000000000001,137.73999999999998,126.58500000000001,40.09090909090909
2024,BMW,"i7 M70 xDrive Sedan (21"" Wheels)",Full-size,485,A1,B,26.7,24.8,25.8,3.0,2.8,2.9,468,11.0,3.875968992248062,3.7453183520599254,4.032258064516129,125.13000000000001,129.495,120.28,42.54545454545455
2024,BMW,"iX xDrive40 (20"" Wheels)",Sport utility vehicle: Standard,240,A1,B,24.0,24.5,24.2,2.7,2.8,2.7,351,8.0,4.132231404958678,4.166666666666667,4.081632653061225,58.07999999999999,57.599999999999994,58.8,43.875
2024,BMW,"iX xDrive40 (21"" Wheels)",Sport utility vehicle: Standard,240,A1,B,24.3,25.1,24.6,2.7,2.8,2.8,346,8.0,4.0650406504065035,4.11522633744856,3.98406374501992,59.040000000000006,58.32,60.24000000000001,43.25
2024,BMW,"iX xDrive40 (22"" Wheels)",Sport utility vehicle: Standard,240,A1,B,23.3,24.4,23.8,2.6,2.7,2.7,356,8.0,4.201680672268908,4.291845493562231,4.0983606557377055,57.12,55.92,58.559999999999995,44.5
2024,BMW,"iX xDrive50 (20"" Wheels)",Sport utility vehicle: Standard,385,A1,B,25.3,24.7,25.0,2.8,2.8,2.8,500,11.0,4.0,3.952569169960474,4.048582995951417,96.25,97.405,95.095,45.45454545454545
2024,BMW,"iX xDrive50 (21"" Wheels)",Sport utility vehicle: Standard,385,A1,B,25.4,25.4,25.4,2.8,2.9,2.9,494,11.0,3.937007874015748,3.937007874015748,3.937007874015748,97.78999999999999,97.78999999999999,97.78999999999999,44.90909090909091
2024,BMW,"iX xDrive50 (22"" Wheels)",Sport utility vehicle: Standard,385,A1,B,25.5,25.7,25.6,2.9,2.9,2.9,491,11.0,3.90625,3.9215686274509802,3.8910505836575875,98.56,98.175,98.94500000000001,44.63636363636363
2024,BMW,"iX M60 (21"" Wheels)",Sport utility vehicle: Standard,397,A1,B,26.8,26.0,26.4,3.0,2.9,3.0,476,11.0,3.787878787878788,3.7313432835820897,3.8461538461538463,104.80799999999999,106.396,103.22,43.27272727272727
2024,BMW,"iX M60 (22"" Wheels)",Sport utility vehicle: Standard,397,A1,B,26.8,25.5,26.2,3.0,2.9,2.9,476,11.0,3.816793893129771,3.7313432835820897,3.9215686274509802,104.014,106.396,101.235,43.27272727272727
2024,Cadillac,LYRIQ (11.5 kW Charger),Sport utility vehicle: Small,255,A1,B,22.2,25.6,23.8,2.5,2.9,2.7,505,10.7,4.201680672268908,4.504504504504505,3.90625,60.69,56.61,65.28,47.19626168224299
2024,Cadillac,LYRIQ (19.2 kW Charger),Sport utility vehicle: Small,255,A1,B,22.2,25.6,23.8,2.5,2.9,2.7,505,6.7,4.201680672268908,4.504504504504505,3.90625,60.69,56.61,65.28,75.3731343283582
2024,Cadillac,LYRIQ AWD (11.5 kW Charger),Sport utility vehicle: Small,375,A1,B,21.8,25.8,23.6,2.4,2.9,2.7,494,10.7,4.23728813559322,4.587155963302752,3.875968992248062,88.50000000000001,81.75,96.75,46.16822429906542
2024,Cadillac,LYRIQ AWD (19.2 kW Charger),Sport utility vehicle: Small,375,A1,B,21.8,25.8,23.6,2.4,2.9,2.7,494,6.7,4.23728813559322,4.587155963302752,3.875968992248062,88.50000000000001,81.75,96.75,73.73134328358209
2024,Chevrolet,Blazer EV RS,Sport utility vehicle: Small,255,A1,B,21.1,24.8,22.8,2.4,2.8,2.6,521,11.0,4.385964912280701,4.739336492890995,4.032258064516129,58.14000000000001,53.805,63.24,47.36363636363637
2024,Chevrolet,Blazer EV 2LT/RS AWD,Sport utility vehicle: Small,247,A1,B,20.3,23.8,21.9,2.3,2.7,2.5,449,9.5,4.566210045662101,4.926108374384237,4.201680672268908,54.092999999999996,50.141,58.785999999999994,47.26315789473684
2024,Chevrolet,Equinox EV,Sport utility vehicle: Small,180,A1,B,17.9,21.1,19.3,2.0,2.4,2.2,513,9.4,5.181347150259067,5.5865921787709505,4.739336492890995,34.74,32.22,37.98,54.57446808510638
2024,Chevrolet,Equinox EV AWD,Sport utility vehicle: Small,247,A1,B,20.7,23.2,21.8,2.3,2.6,2.5,459,9.5,4.587155963302752,4.830917874396135,4.310344827586207,53.846,51.129,57.303999999999995,48.31578947368421
2024,Chevrolet,Silverado EV 3WT,Pickup truck: Standard,381,A1,B,29.3,34.0,31.4,3.3,3.8,3.5,632,11.0,3.1847133757961785,3.41296928327645,2.9411764705882355,119.63399999999999,111.63300000000001,129.54,57.45454545454545
2024,Chevrolet,Silverado EV 4WT,Pickup truck: Standard,381,A1,B,31.1,35.7,33.2,3.5,4.0,3.7,724,12.7,3.012048192771084,3.215434083601286,2.8011204481792715,126.49200000000002,118.491,136.017,57.00787401574804
2024,Dodge,"Charger Daytona R/T AWD 2Dr (18"" Nexen Tire)",Full-size,370,A1,B,22.7,25.8,24.1,2.5,2.9,2.7,441,10.0,4.149377593360995,4.405286343612335,3.875968992248062,89.17000000000002,83.99,95.46000000000001,44.1
2024,Dodge,"Charger Daytona R/T AWD 2Dr (20"" Nexen Tire)",Full-size,370,A1,B,20.2,23.0,21.5,2.3,2.6,2.4,496,10.0,4.651162790697675,4.9504950495049505,4.3478260869565215,79.55,74.74,85.10000000000001,49.6
2024,Dodge,"Charger Daytona R/T AWD 2Dr (20"" Goodyear Tire)",Full-size,370,A1,B,23.2,26.4,24.6,2.6,3.0,2.8,431,10.0,4.0650406504065035,4.310344827586207,3.787878787878788,91.02000000000001,85.83999999999999,97.67999999999999,43.1
2024,Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr AS Tire,Full-size,500,A1,B,25.4,28.8,27.0,2.9,3.2,3.0,388,10.0,3.7037037037037037,3.937007874015748,3.4722222222222223,135.0,127.0,144.0,38.8
2024,Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr 3S Tire,Full-size,500,A1,B,28.2,32.0,29.9,3.2,3.6,3.4,348,10.0,3.3444816053511706,3.546099290780142,3.125,149.5,141.0,160.0,34.8
2024,FIAT,500e,Minicompact,87,A1,B,17.4,20.9,19.0,2.0,2.4,2.1,227,6.2,5.2631578947368425,5.74712643678161,4.784688995215311,16.529999999999998,15.137999999999998,18.183,36.61290322580645
2024,Fisker,"Ocean Extreme (20"" Wheels)",Sport utility vehicle: Standard,414,A1,B,21.2,24.9,22.9,2.4,2.8,2.6,579,18.0,4.366812227074236,4.716981132075472,4.016064257028113,94.806,87.768,103.086,32.166666666666664
2024,Fisker,"Ocean Extreme (22"" Wheels)",Sport utility vehicle: Standard,414,A1,B,21.9,25.3,23.4,2.5,2.8,2.6,541,18.0,4.273504273504273,4.566210045662101,3.952569169960474,96.876,90.666,104.742,30.055555555555557
2024,Fisker,"Ocean Sport (20"" Wheels)",Sport utility vehicle: Standard,207,A1,B,20.2,25.9,22.7,2.3,2.9,2.6,372,12.0,4.405286343612335,4.9504950495049505,3.8610038610038613,46.989,41.814,53.613,31.0
2024,Fisker,"Ocean Sport (22"" Wheels)",Sport utility vehicle: Standard,207,A1,B,25.4,28.0,26.6,2.9,3.1,3.0,312,12.0,3.7593984962406015,3.937007874015748,3.5714285714285716,55.062,52.577999999999996,57.959999999999994,26.0
2024,Fisker,"Ocean Ultra (20"" Wheels)",Sport utility vehicle: Standard,414,A1,B,21.8,25.6,23.5,2.5,2.9,2.6,563,18.0,4.25531914893617,4.587155963302752,3.90625,97.29,90.252,105.984,31.27777777777778
2024,Fisker,"Ocean Ultra (22"" Wheels)",Sport utility vehicle: Standard,414,A1,B,22.5,26.0,24.1,2.5,2.9,2.7,525,18.0,4.149377593360995,4.444444444444445,3.8461538461538463,99.77400000000002,93.14999999999999,107.64,29.166666666666668
2024,Ford,F-150 Lightning Standard Range,Pickup truck: Standard,318,A1,B,27.5,34.5,30.6,3.1,3.9,3.4,386,11.9,3.2679738562091503,3.6363636363636362,2.898550724637681,97.308,87.45,109.71,32.436974789915965
2024,Ford,F-150 Lightning Extended Range,Pickup truck: Standard,420,A1,B,26.9,33.3,29.8,3.0,3.7,3.3,515,14.6,3.3557046979865772,3.717472118959108,3.0030030030030033,125.16,112.98,139.85999999999999,35.273972602739725
2024,Ford,F-150 Lightning Platinum,Pickup truck: Standard,420,A1,B,28.7,35.0,31.5,3.2,3.9,3.5,483,14.6,3.1746031746031744,3.4843205574912894,2.857142857142857,132.3,120.53999999999999,147.0,33.082191780821915
2024,Ford,F-150 Lightning Pro,Pickup truck: Standard,420,A1,B,26.9,33.3,29.8,3.0,3.7,3.3,515,10.1,3.3557046979865772,3.717472118959108,3.0030030030030033,125.16,112.98,139.85999999999999,50.990099009900995
2024,Ford,Mustang Mach-E Standard Range,Sport utility vehicle: Small,197,A1,B,19.7,21.4,20.5,2.2,2.4,2.3,402,7.1,4.878048780487805,5.0761421319796955,4.672897196261682,40.385,38.809,42.158,56.61971830985916
2024,Ford,Mustang Mach-E Standard Range AWD,Sport utility vehicle: Small,242,A1,B,22.1,23.9,22.9,2.5,2.7,2.6,370,7.5,4.366812227074236,4.524886877828054,4.184100418410042,55.41799999999999,53.482,57.838,49.333333333333336
2024,Ford,Mustang Mach-E Extended Range,Sport utility vehicle: Small,216,A1,B,18.8,20.9,19.8,2.1,2.4,2.2,515,10.1,5.05050505050505,5.319148936170213,4.784688995215311,42.768,40.608000000000004,45.144,50.990099009900995
2024,Ford,Mustang Mach-E Extended Range AWD,Sport utility vehicle: Small,272,A1,B,20.3,22.3,21.2,2.3,2.5,2.4,483,10.0,4.716981132075472,4.926108374384237,4.484304932735426,57.663999999999994,55.216,60.656000000000006,48.3
2024,Ford,Mustang Mach-E GT,Sport utility vehicle: Small,358,A1,B,22.0,24.7,23.2,2.5,2.8,2.6,451,9.9,4.310344827586207,4.545454545454546,4.048582995951417,83.056,78.75999999999999,88.426,45.55555555555556
2024,Ford,Mustang Mach-E Rally,Sport utility vehicle: Small,358,A1,B,23.3,25.9,24.5,2.6,2.9,2.7,426,10.2,4.081632653061225,4.291845493562231,3.8610038610038613,87.71,83.414,92.722,41.76470588235294
2024,Genesis,Electrified G80,Full-size,272,A1,B,19.9,23.6,21.7,2.2,2.6,2.4,454,9.0,4.6082949308755765,5.025125628140704,4.23728813559322,59.023999999999994,54.12799999999999,64.19200000000001,50.44444444444444
2024,Genesis,GV60 Advanced AWD,Sport utility vehicle: Small,234,A1,B,20.3,24.2,22.1,2.3,2.7,2.5,399,7.2,4.524886877828054,4.926108374384237,4.132231404958678,51.714,47.501999999999995,56.62799999999999,55.416666666666664
2024,Genesis,GV60 Performance AWD,Sport utility vehicle: Small,320,A1,B,21.7,25.5,23.0,2.4,2.9,2.6,378,7.2,4.3478260869565215,4.6082949308755765,3.9215686274509802,73.60000000000001,69.44,81.60000000000001,52.5
2024,Genesis,Electrified GV70,Sport utility vehicle: Small,320,A1,B,21.4,25.2,23.1,2.4,2.8,2.6,380,7.9,4.329004329004329,4.672897196261682,3.9682539682539684,73.92,68.48,80.64,48.10126582278481
2024,GMC,HUMMER EV2X Pickup,Pickup truck: Standard,428,A1,B,36.0,45.4,40.4,4.1,5.1,4.5,500,10.5,2.4752475247524752,2.7777777777777777,2.2026431718061676,172.912,154.08,194.31199999999998,47.61904761904762
2024,GMC,HUMMER EV2X Pickup Mud Terrain Tire,Pickup truck: Standard,428,A1,B,40.9,49.0,44.6,4.6,5.5,5.0,449,10.5,2.242152466367713,2.444987775061125,2.0408163265306123,190.888,175.052,209.72,42.76190476190476
2024,GMC,HUMMER EV2X SUV,Sport utility vehicle: Standard,428,A1,B,37.2,45.7,41.0,4.2,5.1,4.6,488,10.5,2.4390243902439024,2.6881720430107525,2.1881838074398248,175.48,159.216,195.596,46.476190476190474
2024,GMC,HUMMER EV2X SUV Mud Terrain Tire,Sport utility vehicle: Standard,428,A1,B,40.9,49.0,44.6,4.6,5.5,5.0,449,10.5,2.242152466367713,2.444987775061125,2.0408163265306123,190.888,175.052,209.72,42.76190476190476
2024,GMC,HUMMER EV3X SUV,Sport utility vehicle: Standard,600,A1,B,35.8,43.8,39.4,4.0,4.9,4.4,505,10.5,2.5380710659898478,2.7932960893854752,2.2831050228310503,236.4,214.79999999999998,262.8,48.095238095238095
2024,GMC,HUMMER EV3X SUV Mud Terrain Tire,Sport utility vehicle: Standard,600,A1,B,37.9,46.6,41.6,4.3,5.2,4.7,480,10.5,2.4038461538461537,2.638522427440633,2.1459227467811157,249.60000000000002,227.4,279.6,45.714285714285715
2024,Honda,Prologue EX AWD,Sport utility vehicle: Standard,247,A1,B,20.6,23.8,22.1,2.3,2.7,2.5,452,9.5,4.524886877828054,4.854368932038835,4.201680672268908,54.587,50.882000000000005,58.785999999999994,47.578947368421055
2024,Honda,Prologue EX-L AWD,Sport utility vehicle: Standard,247,A1,B,20.6,23.8,22.1,2.3,2.7,2.5,452,9.5,4.524886877828054,4.854368932038835,4.201680672268908,54.587,50.882000000000005,58.785999999999994,47.578947368421055
2024,Honda,Prologue Touring AWD,Sport utility vehicle: Standard,247,A1,B,21.1,25.0,22.8,2.4,2.8,2.6,439,9.5,4.385964912280701,4.739336492890995,4.0,56.31600000000001,52.117,61.75,46.21052631578947
